,tweets
464,RT @ABC: Best Supporting Actress in a Motion Picture goes to Patricia Arquette for 'Boyhood' - @GMA #GoldenGlobes
465,RT @THR: Patricia Arquette wins Best Supporting Actress in a Motion Picture for #Boyhood @PattyArquette #GoldenGlobes
466,de acuerdo!  RT @mashable: Best Supporting Actress in a Motion Picture goes to Patricia Arquette for ‘Boyhood.’ #GoldenGlobes
467,RT @mashable: Best Supporting Actress in a Motion Picture goes to Patricia Arquette for ‘Boyhood.’ #GoldenGlobes
468,RT @HuffingtonPost: Best Supporting Actress in a Motion Picture goes to Patricia Arquette for Boyhood #GoldenGlobes
469,RT @mashentertain: Best Supporting Actress in a Motion Picture goes to Patricia Arquette for ‘Boyhood.’ #GoldenGlobes
470,Best Supporting Actress  in a Motion Picture goes to Patricia Arquette – Boyhood #GoldenGlobes http://t.co/vkebXm5nhP
471,RT @nbcsandiego: The Golden Globe goes to Patricia Arquette for best supporting actress in a motion picture. #GoldenGlobes
472,A 12year role - Patricia Arquette is awarded with Best Supporting Actress in a Motion Picture. @BoyhoodMovie in stores now #GoldenGlobes
473,RT @usweekly: An award 12+ years in the making! Patricia Arquette wins Best Supporting Actress in a Motion Picture for Boyhood #GoldenGlobe…
474,RT @7News: Patricia Arquette wins the #GoldenGlobe for Best Supporting Actress in a Motion Picture for #Boyhood
475,RT @RachelHeine: Patricia Arquette wins Best Supporting Actress in a Motion Picture - so well deserved. #GoldenGlobes #Boyhood
476,"#BREAKING Patricia Arquette wins #GoldenGlobes Award, Best Supporting Actress, Motion Picture for @BoyhoodMovie @KNX1070"
477,RT @usweekly: An award 12+ years in the making! Patricia Arquette wins Best Supporting Actress in a Motion Picture for Boyhood #GoldenGlobe…
478,Patricia Arquette wins Best Supporting Actress in a Motion Picture http://t.co/mH3KAgCiC3 #GoldenGlobes
479,"Patricia Arquette in ""Boyhood"" wins best supporting actress in a Motion Picture #GoldenGlobes http://t.co/oAWQUTD2e6"
480,Golden Globe Awards 2015 Winners: Best Performance by an Actress in a Supporting Role in a Motion Picture:... http://t.co/zg8LR8J3dh
481,RT @HuffingtonPost: Best Supporting Actress in a Motion Picture goes to Patricia Arquette for Boyhood #GoldenGlobes
482,"RT @USATODAY: Best supporting actress in a motion picture goes to Patricia Arquette for ""Boyhood"" #GoldenGlobes"
483,effin 12 years!!! :))) RT @mashable: Best Supporting Actress in a Motion Picture goes to Patricia Arquette for ‘Boyhood.’ #GoldenGlobes
484,RT @Whitney9News: Best supporting actress in a Motion PIcture up now #GoldenGlobes #9News
485,And the award for Best Supporting Actress in a Motion Picture goes to...Patricia Arquette  for Boyhood #goldenglobes2015
486,RT @usweekly: An award 12+ years in the making! Patricia Arquette wins Best Supporting Actress in a Motion Picture for Boyhood #GoldenGlobe…
487,RT @usweekly: An award 12+ years in the making! Patricia Arquette wins Best Supporting Actress in a Motion Picture for Boyhood #GoldenGlobe…
488,RT @ABC: Best Supporting Actress in a Motion Picture goes to Patricia Arquette for 'Boyhood' - @GMA #GoldenGlobes
489,Congrats @PattyArquette winner of best supporting actress in a motion picture. #goldenglobes
490,"RT @chicagotribune: Patricia Arquette in ""Boyhood"" wins best supporting actress in a Motion Picture #GoldenGlobes http://t.co/oAWQUTD2e6"
491,RT @HuffingtonPost: Best Supporting Actress in a Motion Picture goes to Patricia Arquette for Boyhood #GoldenGlobes
492,RT @usweekly: An award 12+ years in the making! Patricia Arquette wins Best Supporting Actress in a Motion Picture for Boyhood #GoldenGlobe…
493,"RT @TVGuideMagazine: Best Supporting Actress in a Motion Picture goes to Patricia Arquette for Boyhood! 

#GoldenGlobes"
494,RT @Star_News: The #GoldenGlobe for Best Supporting Actress in a Motion Picture goes to...Patricia Arquette in 'Boyhood!'
495,RT @THR: Patricia Arquette wins Best Supporting Actress in a Motion Picture for #Boyhood @PattyArquette #GoldenGlobes  http://t.co/zuQzGn39…
496,RT @TheInsider: .@pattyarquette wins Best Supporting Actress in a Motion Picture for @BoyhoodMovie! #GoldenGlobes #Insider http://t.co/S6Qp…
497,RT @KNXDavid: Wow...Meryl Streep DOESN'T win. Patricia Arquette wins for best supporting actress in a motion picture for Boyhood. @KNX1070 …
498,#GoldenGlobes for best supporting actress in a motion picture goes to ... #PatriciaArquette #Boyhood #Hollywood
499,RT @usweekly: An award 12+ years in the making! Patricia Arquette wins Best Supporting Actress in a Motion Picture for Boyhood #GoldenGlobe…
500,RT @ABC: Best Supporting Actress in a Motion Picture goes to Patricia Arquette for 'Boyhood' - @GMA #GoldenGlobes
501,"RT @rapplerdotcom: WINNER: Patricia Arquette, Boyhood
Best Supporting Actress in a Motion Picture
#GoldenGlobes2015 LIVEBLOG: http://t.co/V…"
502,RT @latimesent: Best supporting actress--motion picture goes to....Patricia Arquette #GoldenGlobes
503,Patricia Arquette wins for best supporting actress for motion picture for Boyhood!  #GoldenGlobes
504,"RT @chicagotribune: Patricia Arquette in ""Boyhood"" wins best supporting actress in a Motion Picture #GoldenGlobes http://t.co/oAWQUTD2e6"
505,PATRICIA ARQUETTE wins Best Supporting Actress Motion Picture Drama for BOYHOOD #GoldenGlobeAwards2015 #GoldenGlobes #Boyhood
506,RT @ABC: Best Supporting Actress in a Motion Picture goes to Patricia Arquette for 'Boyhood' - @GMA #GoldenGlobes
507,RT @latimesent: Best supporting actress--motion picture goes to....Patricia Arquette #GoldenGlobes
508,"RT @USATODAY: Best supporting actress in a motion picture goes to Patricia Arquette for ""Boyhood"" #GoldenGlobes"
509,Meh RT @HuffingtonPost Best Supporting Actress in a Motion Picture goes to Patricia Arquette for Boyhood #GoldenGlobes
510,RT mashable: Best Supporting Actress in a Motion Picture goes to Patricia Arquette for ‘Boyhood.’ #GoldenGlobes
511,RT @mashable: Best Supporting Actress in a Motion Picture goes to Patricia Arquette for ‘Boyhood.’ #GoldenGlobes
512,"RT @USATODAY: Best supporting actress in a motion picture goes to Patricia Arquette for ""Boyhood"" #GoldenGlobes"
513,RT @mashable: Best Supporting Actress in a Motion Picture goes to Patricia Arquette for ‘Boyhood.’ #GoldenGlobes
514,"Patricia Arquette - ""Boyhood"" won the Best Supporting Actress in a Motion Picture #GoldenGlobes"
515,RT @usweekly: An award 12+ years in the making! Patricia Arquette wins Best Supporting Actress in a Motion Picture for Boyhood #GoldenGlobe…
516,RT @THR: Patricia Arquette wins Best Supporting Actress in a Motion Picture for #Boyhood @PattyArquette #GoldenGlobes  http://t.co/zuQzGn39…
517,RT @THR: Patricia Arquette wins Best Supporting Actress in a Motion Picture for #Boyhood @PattyArquette #GoldenGlobes  http://t.co/zuQzGn39…
518,RT @HuffPostEnt: Patricia Arquette wins best supporting actress in a motion picture for Boyhood #GoldenGlobes
519,RT @THR: Patricia Arquette wins Best Supporting Actress in a Motion Picture for #Boyhood @PattyArquette #GoldenGlobes  http://t.co/zuQzGn39…
520,RT @THR: Patricia Arquette wins Best Supporting Actress in a Motion Picture for #Boyhood @PattyArquette #GoldenGlobes  http://t.co/zuQzGn39…
521,Hats off to @BoyhoodMovie's @pattyarquette who won for BEST SUPPORTING ACTRESS in a Motion Picture! #GoldenGlobes http://t.co/Mcr6etXrmS
522,RT @HuffingtonPost: Best Supporting Actress in a Motion Picture goes to Patricia Arquette for Boyhood #GoldenGlobes
523,RT @THR: Patricia Arquette wins Best Supporting Actress in a Motion Picture for #Boyhood @PattyArquette #GoldenGlobes  http://t.co/zuQzGn39…
524,RT @ABC: Best Supporting Actress in a Motion Picture goes to Patricia Arquette for 'Boyhood' - @GMA #GoldenGlobes
525,"#GoldenGlobes winner for #BestSupportingActress in a Motion Picture #PatriciaArquette #Boyhood #12YearsEnslaved 
http://t.co/IZO8ldkoF8"
526,RT @usweekly: An award 12+ years in the making! Patricia Arquette wins Best Supporting Actress in a Motion Picture for Boyhood #GoldenGlobe…
527,RT @THR: Patricia Arquette wins Best Supporting Actress in a Motion Picture for #Boyhood @PattyArquette #GoldenGlobes  http://t.co/zuQzGn39…
528,RT @sundancefest: Hats off to @BoyhoodMovie's @pattyarquette who won for BEST SUPPORTING ACTRESS in a Motion Picture! #GoldenGlobes http://…
529,RT @sundancefest: Hats off to @BoyhoodMovie's @pattyarquette who won for BEST SUPPORTING ACTRESS in a Motion Picture! #GoldenGlobes http://…
530,"RT @USATODAY: Best supporting actress in a motion picture goes to Patricia Arquette for ""Boyhood"" #GoldenGlobes"
531,RT @sundancefest: Hats off to @BoyhoodMovie's @pattyarquette who won for BEST SUPPORTING ACTRESS in a Motion Picture! #GoldenGlobes http://…
532,RT @sundancefest: Hats off to @BoyhoodMovie's @pattyarquette who won for BEST SUPPORTING ACTRESS in a Motion Picture! #GoldenGlobes http://…
533,RT @sundancefest: Hats off to @BoyhoodMovie's @pattyarquette who won for BEST SUPPORTING ACTRESS in a Motion Picture! #GoldenGlobes http://…
534,RT @usweekly: An award 12+ years in the making! Patricia Arquette wins Best Supporting Actress in a Motion Picture for Boyhood #GoldenGlobe…
535,RT @THR: Patricia Arquette wins Best Supporting Actress in a Motion Picture for #Boyhood @PattyArquette #GoldenGlobes  http://t.co/zuQzGn39…
536,RT @sundancefest: Hats off to @BoyhoodMovie's @pattyarquette who won for BEST SUPPORTING ACTRESS in a Motion Picture! #GoldenGlobes http://…
537,"RT @CBSShowbiz: Best supporting actress in a motion picture goes to Patricia Arquette for ""Boyhood"" #GoldenGlobes"
538,RT @sundancefest: Hats off to @BoyhoodMovie's @pattyarquette who won for BEST SUPPORTING ACTRESS in a Motion Picture! #GoldenGlobes http://…
539,RT @RachelHeine: Patricia Arquette wins Best Supporting Actress in a Motion Picture - so well deserved. #GoldenGlobes #Boyhood
540,"RT @USATODAY: Best supporting actress in a motion picture goes to Patricia Arquette for ""Boyhood"" #GoldenGlobes"
541,RT @sundancefest: Hats off to @BoyhoodMovie's @pattyarquette who won for BEST SUPPORTING ACTRESS in a Motion Picture! #GoldenGlobes http://…
542,"#BestSupportingActress in a Motion Picture: any winner would have been the right choice. Congrats #PatriciaArquette, #Boyhood #GoldenGlobes"
543,RT @sundancefest: Hats off to @BoyhoodMovie's @pattyarquette who won for BEST SUPPORTING ACTRESS in a Motion Picture! #GoldenGlobes http://…
544,RT @sundancefest: Hats off to @BoyhoodMovie's @pattyarquette who won for BEST SUPPORTING ACTRESS in a Motion Picture! #GoldenGlobes http://…
545,"RT @USATODAY: Best supporting actress in a motion picture goes to Patricia Arquette for ""Boyhood"" #GoldenGlobes"
546,RT @sundancefest: Hats off to @BoyhoodMovie's @pattyarquette who won for BEST SUPPORTING ACTRESS in a Motion Picture! #GoldenGlobes http://…
547,RT @sundancefest: Hats off to @BoyhoodMovie's @pattyarquette who won for BEST SUPPORTING ACTRESS in a Motion Picture! #GoldenGlobes http://…
548,RT @sundancefest: Hats off to @BoyhoodMovie's @pattyarquette who won for BEST SUPPORTING ACTRESS in a Motion Picture! #GoldenGlobes http://…
549,RT @MokinoID: Best Supporting Actress in a Motion Picture goes to Patricia Arquette #Boyhood #GoldenGlobes
550,#youtube Patricia Arquette Wins Best Supporting Actress in a Motion Picture  #goldenGlobe http://t.co/WUhszSPret #GoldenGlobeNaTNT
551,RT @sundancefest: Hats off to @BoyhoodMovie's @pattyarquette who won for BEST SUPPORTING ACTRESS in a Motion Picture! #GoldenGlobes http://…
552,"RT @rapplerdotcom: WINNER: Patricia Arquette, Boyhood
Best Supporting Actress in a Motion Picture
#GoldenGlobes2015 LIVEBLOG: http://t.co/V…"
553,RT @sundancefest: Hats off to @BoyhoodMovie's @pattyarquette who won for BEST SUPPORTING ACTRESS in a Motion Picture! #GoldenGlobes http://…
554,RT @HuffingtonPost: Best Supporting Actress in a Motion Picture goes to Patricia Arquette for Boyhood #GoldenGlobes
555,RT @sundancefest: Hats off to @BoyhoodMovie's @pattyarquette who won for BEST SUPPORTING ACTRESS in a Motion Picture! #GoldenGlobes http://…
556,RT @sundancefest: Hats off to @BoyhoodMovie's @pattyarquette who won for BEST SUPPORTING ACTRESS in a Motion Picture! #GoldenGlobes http://…
557,RT @ShowTimeLegends: Best Supporting Actress in a Motion Picture goes to @PattyArquette for @BoyhoodMovie in tough competition #GoldenGlobe…
558,RT @HuffPostEnt: Patricia Arquette wins best supporting actress in a motion picture for Boyhood #GoldenGlobes
559,RT @sundancefest: Hats off to @BoyhoodMovie's @pattyarquette who won for BEST SUPPORTING ACTRESS in a Motion Picture! #GoldenGlobes http://…
560,RT @sundancefest: Hats off to @BoyhoodMovie's @pattyarquette who won for BEST SUPPORTING ACTRESS in a Motion Picture! #GoldenGlobes http://…
561,RT @sundancefest: Hats off to @BoyhoodMovie's @pattyarquette who won for BEST SUPPORTING ACTRESS in a Motion Picture! #GoldenGlobes http://…
562,“@GuardianUS: Patricia Arquette wins Best Supporting Actress in a Motion Picture http://t.co/aQs7YqB4dU #GoldenGlobes” Hooray she was great
563,RT @sundancefest: Hats off to @BoyhoodMovie's @pattyarquette who won for BEST SUPPORTING ACTRESS in a Motion Picture! #GoldenGlobes http://…
564,RT @THR: Patricia Arquette wins Best Supporting Actress in a Motion Picture for #Boyhood @PattyArquette #GoldenGlobes  http://t.co/zuQzGn39…
565,RT @sundancefest: Hats off to @BoyhoodMovie's @pattyarquette who won for BEST SUPPORTING ACTRESS in a Motion Picture! #GoldenGlobes http://…
566,RT @sundancefest: Hats off to @BoyhoodMovie's @pattyarquette who won for BEST SUPPORTING ACTRESS in a Motion Picture! #GoldenGlobes http://…
567,#youtube Patricia Arquette Wins Best Supporting Actress in a Motion Picture  #goldenGlobe http://t.co/WUhszSPret #GoldenGlobeenTNT
568,RT @CineplexMovies: Best Supporting Actress in a Motion Picture goes to... PATRICIA ARQUETTE for BOYHOOD #GoldenGlobes
569,RT @usweekly: An award 12+ years in the making! Patricia Arquette wins Best Supporting Actress in a Motion Picture for Boyhood #GoldenGlobe…
570,RT @sundancefest: Hats off to @BoyhoodMovie's @pattyarquette who won for BEST SUPPORTING ACTRESS in a Motion Picture! #GoldenGlobes http://…
571,RT @sundancefest: Hats off to @BoyhoodMovie's @pattyarquette who won for BEST SUPPORTING ACTRESS in a Motion Picture! #GoldenGlobes http://…
572,#youtube Patricia Arquette Wins Best Supporting Actress in a Motion Picture  #goldenGlobe http://t.co/WUhszSPret ...
573,RT @sundancefest: Hats off to @BoyhoodMovie's @pattyarquette who won for BEST SUPPORTING ACTRESS in a Motion Picture! #GoldenGlobes http://…
574,RT @outmagazine: Best supporting actress in a motion picture goes to Patricia Arquette for #Boyhood! #GoldenGlobes
575,"Where to stream @PattyArquette in @BoyhoodMovie, winner of best supporting actress in a motion picture! http://t.co/zzeiFCdL63 #GoldenGlobes"
576,Best Supporting Actress in a Motion Picture goes to Patricia Arquette for ‘Boyhood.’ #GoldenGlobes
577,@PattyArquette wins Best Supporting Actress in a Motion Picture for @BoyhoodMovie #GoldenGlobes
578,RT @sundancefest: Hats off to @BoyhoodMovie's @pattyarquette who won for BEST SUPPORTING ACTRESS in a Motion Picture! #GoldenGlobes http://…
579,RT @sundancefest: Hats off to @BoyhoodMovie's @pattyarquette who won for BEST SUPPORTING ACTRESS in a Motion Picture! #GoldenGlobes http://…
580,RT @HuffingtonPost: Best Supporting Actress in a Motion Picture goes to Patricia Arquette for Boyhood #GoldenGlobes
581,RT @metronewyork: #GoldenGlobes: Best supporting actress in a motion picture goes to Patricia Arquette for Boy Hood.
582,RT @sundancefest: Hats off to @BoyhoodMovie's @pattyarquette who won for BEST SUPPORTING ACTRESS in a Motion Picture! #GoldenGlobes http://…
583,RT @sundancefest: Hats off to @BoyhoodMovie's @pattyarquette who won for BEST SUPPORTING ACTRESS in a Motion Picture! #GoldenGlobes http://…
584,RT @THR: Patricia Arquette wins Best Supporting Actress in a Motion Picture for #Boyhood @PattyArquette #GoldenGlobes  http://t.co/zuQzGn39…
585,RT @THR: Patricia Arquette wins Best Supporting Actress in a Motion Picture for #Boyhood @PattyArquette #GoldenGlobes  http://t.co/zuQzGn39…
586,RT @sundancefest: Hats off to @BoyhoodMovie's @pattyarquette who won for BEST SUPPORTING ACTRESS in a Motion Picture! #GoldenGlobes http://…
587,"RT @decider: Where to stream @PattyArquette in @BoyhoodMovie, winner of best supporting actress in a motion picture! http://t.co/zzeiFCdL63…"
588,RT @HuffingtonPost: Best Supporting Actress in a Motion Picture goes to Patricia Arquette for Boyhood #GoldenGlobes
589,RT @sundancefest: Hats off to @BoyhoodMovie's @pattyarquette who won for BEST SUPPORTING ACTRESS in a Motion Picture! #GoldenGlobes http://…
590,RT @AshaTomlinson: Patricia Arquette wins Best Supporting Actress in a Motion Picture for Boyhood. #GoldenGlobes
591,Patricia Arquette Wins Best Supporting Actress in a Motion Picture | Golden Globe 2015: http://t.co/BmqVzkQxIF via @YouTube
592,RT @sundancefest: Hats off to @BoyhoodMovie's @pattyarquette who won for BEST SUPPORTING ACTRESS in a Motion Picture! #GoldenGlobes http://…
593,RT @HuffingtonPost: Best Supporting Actress in a Motion Picture goes to Patricia Arquette for Boyhood #GoldenGlobes
594,RT @sundancefest: Hats off to @BoyhoodMovie's @pattyarquette who won for BEST SUPPORTING ACTRESS in a Motion Picture! #GoldenGlobes http://…
595,RT @entertainmentIE: Patricia Arquette wins Best Supporting Actress (Motion Picture) #GoldenGlobes
596,RT @sundancefest: Hats off to @BoyhoodMovie's @pattyarquette who won for BEST SUPPORTING ACTRESS in a Motion Picture! #GoldenGlobes http://…
597,#patriciaarquette wins #GoldenGlobes Best Supporting Actress in Motion Picture for #Boyhood ! KUDOS! @Yahtsy @DannyIndio @MauriAlexander
598,RT @sundancefest: Hats off to @BoyhoodMovie's @pattyarquette who won for BEST SUPPORTING ACTRESS in a Motion Picture! #GoldenGlobes http://…
599,RT @mashable: Best Supporting Actress in a Motion Picture goes to Patricia Arquette for ‘Boyhood.’ #GoldenGlobes
600,RT @sundancefest: Hats off to @BoyhoodMovie's @pattyarquette who won for BEST SUPPORTING ACTRESS in a Motion Picture! #GoldenGlobes http://…
601,RT @sundancefest: Hats off to @BoyhoodMovie's @pattyarquette who won for BEST SUPPORTING ACTRESS in a Motion Picture! #GoldenGlobes http://…
602,RT @sundancefest: Hats off to @BoyhoodMovie's @pattyarquette who won for BEST SUPPORTING ACTRESS in a Motion Picture! #GoldenGlobes http://…
603,RT @sundancefest: Hats off to @BoyhoodMovie's @pattyarquette who won for BEST SUPPORTING ACTRESS in a Motion Picture! #GoldenGlobes http://…
604,RT @sundancefest: Hats off to @BoyhoodMovie's @pattyarquette who won for BEST SUPPORTING ACTRESS in a Motion Picture! #GoldenGlobes http://…
605,"RT @chicagotribune: Patricia Arquette in ""Boyhood"" wins best supporting actress in a Motion Picture #GoldenGlobes http://t.co/oAWQUTD2e6"
606,RT @HuffingtonPost: Best Supporting Actress in a Motion Picture goes to Patricia Arquette for Boyhood #GoldenGlobes
607,RT @sundancefest: Hats off to @BoyhoodMovie's @pattyarquette who won for BEST SUPPORTING ACTRESS in a Motion Picture! #GoldenGlobes http://…
608,RT @sundancefest: Hats off to @BoyhoodMovie's @pattyarquette who won for BEST SUPPORTING ACTRESS in a Motion Picture! #GoldenGlobes http://…
609,RT @THR: Patricia Arquette wins Best Supporting Actress in a Motion Picture for #Boyhood @PattyArquette #GoldenGlobes  http://t.co/zuQzGn39…
610,RT @THR: Patricia Arquette wins Best Supporting Actress in a Motion Picture for #Boyhood @PattyArquette #GoldenGlobes  http://t.co/zuQzGn39…
611,"RT @TVGuideMagazine: Best Supporting Actress in a Motion Picture goes to Patricia Arquette for Boyhood! 

#GoldenGlobes"
612,RT @TheInsider: .@pattyarquette wins Best Supporting Actress in a Motion Picture for @BoyhoodMovie! #GoldenGlobes #Insider http://t.co/S6Qp…
613,RT @usweekly: An award 12+ years in the making! Patricia Arquette wins Best Supporting Actress in a Motion Picture for Boyhood #GoldenGlobe…
614,.@PattyArquette wins #GoldenGlobe for best supporting actress in a motion picture for @BoyhoodMovie http://t.co/uSr7QxhLXq
615,.@PattyArquette wins #GoldenGlobe for best supporting actress in a motion picture for @BoyhoodMovie http://t.co/syMxppl4lo
616,.@PattyArquette wins #GoldenGlobe for best supporting actress in a motion picture for @BoyhoodMovie http://t.co/SXzsPD9Kao
617,.@PattyArquette wins #GoldenGlobe for best supporting actress in a motion picture for @BoyhoodMovie http://t.co/TmWCoJnZ1y
618,An award 12+ years in the making! Patricia Arquette won Best Supporting Actress in a Motion Picture for #Boyhood #GoldenGlobes #watchwithUs
619,RT @HuffingtonPost: Best Supporting Actress in a Motion Picture goes to Patricia Arquette for Boyhood #GoldenGlobes
620,RT @FANdemoniumNet: Patricia Arquette wins Best Supporting Actress in a Motion Picture for Boyhood #GoldenGlobes
621,RT @sundancefest: Hats off to @BoyhoodMovie's @pattyarquette who won for BEST SUPPORTING ACTRESS in a Motion Picture! #GoldenGlobes http://…
622,RT @sundancefest: Hats off to @BoyhoodMovie's @pattyarquette who won for BEST SUPPORTING ACTRESS in a Motion Picture! #GoldenGlobes http://…
623,RT @sundancefest: Hats off to @BoyhoodMovie's @pattyarquette who won for BEST SUPPORTING ACTRESS in a Motion Picture! #GoldenGlobes http://…
624,RT @joblocom: Best Actress in a supporting role in a motion picture goes to Patricia Arquette! #GoldenGlobes
625,RT @sundancefest: Hats off to @BoyhoodMovie's @pattyarquette who won for BEST SUPPORTING ACTRESS in a Motion Picture! #GoldenGlobes http://…
626,RT @NewsBreaker: WINNER - @goldenglobes: Best Supporting Actress in a Motion Picture - Patricia Arquette  - Boyhood (@BoyhoodMovie)
627,"MUCH deserved. So great RT""@mashable: Best Supporting Actress in a Motion Picture goes to Patricia Arquette for ‘Boyhood.’ #GoldenGlobes"""
628,HuffingtonPost: Best Supporting Actress in a Motion Picture goes to Patricia Arquette for Boyhood #GoldenGlobes
629,RT @sundancefest: Hats off to @BoyhoodMovie's @pattyarquette who won for BEST SUPPORTING ACTRESS in a Motion Picture! #GoldenGlobes http://…
630,"RT @StyleFTDaily: Best Supporting Actress, Motion Picture goes to Patricia Arquette #goldenGlobe #actress #motionPicture... http://t.co/LG6…"
631,RT @sundancefest: Hats off to @BoyhoodMovie's @pattyarquette who won for BEST SUPPORTING ACTRESS in a Motion Picture! #GoldenGlobes http://…
632,RT @HuffingtonPost: Best Supporting Actress in a Motion Picture goes to Patricia Arquette for Boyhood #GoldenGlobes
633,Patricia Arquette wins the first Golden Globe for Boyhood with Best Supporting Actress: Motion Picture! #GoldenGlobes http://t.co/hQhbmoC6Po
634,RT @ABC: Best Supporting Actress in a Motion Picture goes to Patricia Arquette for 'Boyhood' - @GMA #GoldenGlobes
635,RT @sundancefest: Hats off to @BoyhoodMovie's @pattyarquette who won for BEST SUPPORTING ACTRESS in a Motion Picture! #GoldenGlobes http://…
636,RT @HuffingtonPost: Best Supporting Actress in a Motion Picture goes to Patricia Arquette for Boyhood #GoldenGlobes
637,RT @sundancefest: Hats off to @BoyhoodMovie's @pattyarquette who won for BEST SUPPORTING ACTRESS in a Motion Picture! #GoldenGlobes http://…
638,RT @sundancefest: Hats off to @BoyhoodMovie's @pattyarquette who won for BEST SUPPORTING ACTRESS in a Motion Picture! #GoldenGlobes http://…
639,RT @NewsBreaker: WINNER - @goldenglobes: Best Supporting Actress in a Motion Picture - Patricia Arquette  - Boyhood (@BoyhoodMovie)
640,RT @ABC: Best Supporting Actress in a Motion Picture goes to Patricia Arquette for 'Boyhood' - @GMA #GoldenGlobes
641,RT @BostonGlobe: .@PattyArquette wins #GoldenGlobe for best supporting actress in a motion picture for @BoyhoodMovie http://t.co/TmWCoJnZ1y
642,"RT @USATODAY: Best supporting actress in a motion picture goes to Patricia Arquette for ""Boyhood"" #GoldenGlobes"
643,RT @mashable: Best Supporting Actress in a Motion Picture goes to Patricia Arquette for ‘Boyhood.’ #GoldenGlobes
644,RT @mashable: Best Supporting Actress in a Motion Picture goes to Patricia Arquette for ‘Boyhood.’ #GoldenGlobes
645,RT @sundancefest: Hats off to @BoyhoodMovie's @pattyarquette who won for BEST SUPPORTING ACTRESS in a Motion Picture! #GoldenGlobes http://…
646,"RT @inside: Patricia Arquette wins Best Supporting Actress in a Motion Picture for her role in ""Boyhood."" #GoldenGlobes"
647,RT @sundancefest: Hats off to @BoyhoodMovie's @pattyarquette who won for BEST SUPPORTING ACTRESS in a Motion Picture! #GoldenGlobes http://…
648,RT @sundancefest: Hats off to @BoyhoodMovie's @pattyarquette who won for BEST SUPPORTING ACTRESS in a Motion Picture! #GoldenGlobes http://…
649,RT @BostonGlobe: .@PattyArquette wins #GoldenGlobe for best supporting actress in a motion picture for @BoyhoodMovie http://t.co/TmWCoJnZ1y
650,"72nd Golden Globe Awards : Winners

BEST PERFORMANCE BY AN ACTRESS IN A SUPPORTING ROLE IN A
MOTION PICTURE :... http://t.co/ilMOKukpoP"
651,RT @THR: Patricia Arquette wins Best Supporting Actress in a Motion Picture for #Boyhood @PattyArquette #GoldenGlobes  http://t.co/zuQzGn39…
652,Patricia Arquette won BestSupportingActressinaMotionPicture. Here is our review of the film Boyhood #GoldenGlobes2015 http://t.co/0bApckdYJ6
653,RT @BostonGlobe: .@PattyArquette wins #GoldenGlobe for best supporting actress in a motion picture for @BoyhoodMovie http://t.co/TmWCoJnZ1y
654,RT @sundancefest: Hats off to @BoyhoodMovie's @pattyarquette who won for BEST SUPPORTING ACTRESS in a Motion Picture! #GoldenGlobes http://…
655,RT @RachelHeine: Patricia Arquette wins Best Supporting Actress in a Motion Picture - so well deserved. #GoldenGlobes #Boyhood
656,RT @sundancefest: Hats off to @BoyhoodMovie's @pattyarquette who won for BEST SUPPORTING ACTRESS in a Motion Picture! #GoldenGlobes http://…
657,RT @sundancefest: Hats off to @BoyhoodMovie's @pattyarquette who won for BEST SUPPORTING ACTRESS in a Motion Picture! #GoldenGlobes http://…
658,“@ABC: Best Supporting Actress in a Motion Picture goes to Patricia Arquette for 'Boyhood' - @GMA #GoldenGlobes” yes! 🍻
659,RT @sundancefest: Hats off to @BoyhoodMovie's @pattyarquette who won for BEST SUPPORTING ACTRESS in a Motion Picture! #GoldenGlobes http://…
660,RT @sundancefest: Hats off to @BoyhoodMovie's @pattyarquette who won for BEST SUPPORTING ACTRESS in a Motion Picture! #GoldenGlobes http://…
661,RT @sundancefest: Hats off to @BoyhoodMovie's @pattyarquette who won for BEST SUPPORTING ACTRESS in a Motion Picture! #GoldenGlobes http://…
662,RT @celebtv: and the Best Supporting Actress in a Motion Picture Golden Globe goes to.....#PatriciaArquette #GoldenGlobes
663,RT @THR: Patricia Arquette wins Best Supporting Actress in a Motion Picture for #Boyhood @PattyArquette #GoldenGlobes  http://t.co/zuQzGn39…
664,RT Star_News: The #GoldenGlobe for Best Supporting Actress in a Motion Picture goes to...Patricia Arquette in 'Boyhood!'
665,RT @BostonGlobe: .@PattyArquette wins #GoldenGlobe for best supporting actress in a motion picture for @BoyhoodMovie http://t.co/TmWCoJnZ1y
666,RT @sundancefest: Hats off to @BoyhoodMovie's @pattyarquette who won for BEST SUPPORTING ACTRESS in a Motion Picture! #GoldenGlobes http://…
667,RT @ABC: Best Supporting Actress in a Motion Picture goes to Patricia Arquette for 'Boyhood' - @GMA #GoldenGlobes
668,RT @sundancefest: Hats off to @BoyhoodMovie's @pattyarquette who won for BEST SUPPORTING ACTRESS in a Motion Picture! #GoldenGlobes http://…
669,RT @ABC: Best Supporting Actress in a Motion Picture goes to Patricia Arquette for 'Boyhood' - @GMA #GoldenGlobes
670,"RT @rapplerdotcom: WINNER: Patricia Arquette, Boyhood
Best Supporting Actress in a Motion Picture
#GoldenGlobes2015 LIVEBLOG: http://t.co/V…"
671,RT @hmvcanada: A 12year role - Patricia Arquette is awarded with Best Supporting Actress in a Motion Picture. @BoyhoodMovie in stores now #…
