,tweets
622,"#Golden Globes. Transparent (@transparent_tv) wins Best Television Series, Comedy or Musical!  Scan Red Carpet Photos http://t.co/28g43tPesj"
623,"RT @WhoWhatWear: Gina Rodriguez wins Best Actress in a TV Series, Musical or Comedy! (She's wearing @BadgleyMischka) #GoldenGlobes http://t…"
624,"RT @nbc: Transparent (@transparent_tv) wins Best Television Series, Comedy or Musical! #GoldenGlobes"
625,"""Transparent"" wins for Best TV Series - Comedy or Musical. #GoldenGlobes"
626,"Pfefferman rules!! RT @USATODAY Best TV series, comedy or musical, goes to ""Transparent."" #GoldenGlobes"
627,"#GoldenGlobes2015: Best TV Series, Comedy or Musical goes to... TRANSPARENT!"
628,"""@transparent_tv"" wins the award for best TV series, musical or comedy #GoldenGlobes"
629,"RT @HuffingtonPost: Best Actress in a TV Series, Musical or Comedy goes to Gina Rodriguez in Jane The Virgin #GoldenGlobes"
630,Jane the Virgin's Gina Rodriguez wins a #GoldenGlobe for Best Performance by an Actress in a TV Series - Musical or Comedy!
631,"RT @Variety: ""Transparent"" wins best TV series, comedy or musical. http://t.co/5WfRWfortU"
632,"RT @IMDb: Winner: Best Television Series - Musical or Comedy: 'Transparent' 
http://t.co/sLz1OYdNzK #GoldenGlobes2015"
633,"RT @HuffingtonPost: Best TV Series, Musical or Comedy goes to @transparent_tv #GoldenGlobes"
634,"RT @IMDb: Winner: Best Television Series - Musical or Comedy: 'Transparent' 
http://t.co/sLz1OYdNzK #GoldenGlobes2015"
635,"Transparent wins Best Television Series, Comedy or Musical #GoldenGlobes #Transparent"
636,"RT @IMDb: Winner: Best Television Series - Musical or Comedy: 'Transparent' 
http://t.co/sLz1OYdNzK #GoldenGlobes2015"
637,"RT @Variety: ""Transparent"" wins best TV series, comedy or musical. http://t.co/5WfRWfortU"
638,"Best TV series, comedy or musical goes to #Transparent ! who watches that? #GoldenGlobes"
639,"RT @YahooMovies: . @transparent_tv wins Best TV Series, Comedy or Musical! #GoldenGlobes"
640,"RT @NYTMovies: Gina Rodriguez wins the Golden Globes award for best actress, TV series comedy/musical"
641,RT @BitchFlicks: Best TV Series Comedy/Musical winner is Transparent!! | #GoldenGlobes #BitchFlicks #TransparentTV
642,"RT @HuffingtonPost: Best TV Series, Musical or Comedy goes to @transparent_tv #GoldenGlobes"
643,"RT @HuffingtonPost: Best Actress in a TV Series, Musical or Comedy goes to Gina Rodriguez in Jane The Virgin #GoldenGlobes"
644,Deadline: ‘Transparent’ Wins Golden Globe For Best TV Series – Comedy Or Musical: I picked it as the best new ... http://t.co/SQox5GX6vD
645,"The winner for Best TV Series, Comedy or Musical is Transparent #GoldenGlobes #LGBT"
646,"RT @HuffingtonPost: Best TV Series, Musical or Comedy goes to @transparent_tv #GoldenGlobes"
647,"RT @eonline: The winner for Best TV Series, Comedy or Musical is Transparent, Amazon Instant Video! #GoldenGlobes"
648,"RT @blackfilm: .#Transparent wins Best TV Series, Comedy or Musical #GoldenGlobes http://t.co/WAjHxj5XWU"
649,"RT @Variety: ""Transparent"" wins best TV series, comedy or musical. http://t.co/5WfRWfortU"
650,"#Transparent wins Best TV Series, Comedy or Musical at the #GoldenGlobes!"
651,"RT @Variety: ""Transparent"" wins best TV series, comedy or musical. http://t.co/5WfRWfortU"
652,"RT @THR: #Transparent wins Best TV Series, Comedy or Musical #GoldenGlobes http://t.co/MNfoFHqlK8"
653,"RT @eonline: The winner for Best TV Series, Comedy or Musical is Transparent, Amazon Instant Video! #GoldenGlobes"
654,"RT @IMDb: Winner: Best Television Series - Musical or Comedy: 'Transparent' 
http://t.co/sLz1OYdNzK #GoldenGlobes2015"
655,"RT @NYTMovies: ""Transparent"" wins the Golden Globes award for best TV series, comedy/musical"
656,"RT @NYTMovies: ""Transparent"" wins the Golden Globes award for best TV series, comedy/musical"
657,"Gina Rodriguez wins Best Actress in a TV Series, Musical or Comedy in @BadgleyMischka #GoldenGlobes http://t.co/yNJTIQR6PF"
658,"RT @THR: #Transparent wins Best TV Series, Comedy or Musical #GoldenGlobes http://t.co/MNfoFHqlK8"
659,"RT @eonline: The winner for Best TV Series, Comedy or Musical is Transparent, Amazon Instant Video! #GoldenGlobes"
660,"RT @Ethan_Anderton: Best TV Series, Comedy or Musical goes to TRANSPARENT, but I wanted it to go to SILICON VALLEY. #GoldenGlobes"
661,"RT @HuffingtonPost: Best Actress in a TV Series, Musical or Comedy goes to Gina Rodriguez in Jane The Virgin #GoldenGlobes"
662,Congrats to @jillsoloway for her HUGE win! Best TV series (musical or comedy) goes to @transparent_tv! #GoldenGlobes
663,Such a great night so far for TV! RT @bcbeat: @transparent_tv wins best TV series - comedy or musical #GoldenGlobes http://t.co/WfboRa3LXx
664,Best TV Series Actress - Comedy or Musical: Gina Rodriguez  - Jane The Virgin http://t.co/CZgctWYGEW #GoldenGolbes http://t.co/rXtwgyCe6z
665,"RT @HLNTV: ""Today's a great day. I can and I did!"" Jane the Virgin's #GinaRodriguez won Best Actress in a TV Series – Comedy or Musical! #G…"
666,"RT @HuffingtonPost: Best TV Series, Musical or Comedy goes to @transparent_tv #GoldenGlobes"
667,#Transparent wins Best TV Series - Comedy or Musical. More proof that the Internet is the future of television. #GoldenGlobes
668,RT @Kristiturnquist: Wow! #GoldenGlobes all over new shows. #Transparent wins for comedy/musical TV series.
669,"RT @IMDb: Winner: Best Television Series - Musical or Comedy: 'Transparent' 
http://t.co/sLz1OYdNzK #GoldenGlobes2015"
670,"RT @eonline: The winner for Best TV Series, Comedy or Musical is Transparent, Amazon Instant Video! #GoldenGlobes"
671,"“@HuffingtonPost: Best TV Series, Musical or Comedy goes to @transparent_tv #GoldenGlobes” Hooray!!!"
672,"RT @IMDb: Winner: Best Television Series - Musical or Comedy: 'Transparent' 
http://t.co/sLz1OYdNzK #GoldenGlobes2015"
673,"RT @NYTMovies: Gina Rodriguez wins the Golden Globes award for best actress, TV series comedy/musical #GoldenGlobes"
674,"RT @CBSShowbiz: ""Transparent"" wins for best comedy or musical TV series at #GoldenGlobes"
675,"RT @THR: #Transparent wins Best TV Series, Comedy or Musical #GoldenGlobes http://t.co/MNfoFHqlK8"
676,RT @usweekly: WOW! Jane the Virgin's Gina Rodriguez wins Best Actress in a TV Series – Comedy or Musical! #GoldenGlobes #watchwithUs
677,RT @geeksofdoom: Best Television Series – Comedy Or Musical: WINNER:  Transparent!!! #GoldenGlobes
678,RT @usweekly: WOW! Jane the Virgin's Gina Rodriguez wins Best Actress in a TV Series – Comedy or Musical! #GoldenGlobes #watchwithUs
679,RT @outmagazine: And the winner for best TV series (comedy or musical) goes to...#Transparent! Woohoo! #GoldenGlobes
680,"RT @thehighscreen: Best TV series, comedy or musical goes to #Transparent ! who watches that? #GoldenGlobes"
681,Best TV series musical or comedy goes to Transparent: http://t.co/HJstN7SkxX #GoldenGlobes http://t.co/UkJngFElhT
682,"RT @HuffingtonPost: Best TV Series, Musical or Comedy goes to @transparent_tv #GoldenGlobes"
683,"RT @USATODAY: Best TV series, comedy or musical, goes to ""Transparent."" #GoldenGlobes"
684,RT @usweekly: WOW! Jane the Virgin's Gina Rodriguez wins Best Actress in a TV Series – Comedy or Musical! #GoldenGlobes #watchwithUs
685,"RT @HLNTV: ""Today's a great day. I can and I did!"" Jane the Virgin's #GinaRodriguez won Best Actress in a TV Series – Comedy or Musical! #G…"
686,"RT @NYTMovies: ""Transparent"" wins the Golden Globes award for best TV series, comedy/musical"
687,RT @usweekly: WOW! Jane the Virgin's Gina Rodriguez wins Best Actress in a TV Series – Comedy or Musical! #GoldenGlobes #watchwithUs
688,"RT @eonline: The winner for Best TV Series, Comedy or Musical is Transparent, Amazon Instant Video! #GoldenGlobes"
689,"Congrats Transparent...(whatever kind of show that is) for Best TV Series, Comedy, or Musical! #GoldenGlobes"
690,"RT @THR: #Transparent wins Best TV Series, Comedy or Musical #GoldenGlobes http://t.co/MNfoFHqlK8"
691,"FUCK YES!!!! Deserved! #pfeffermans

“@Variety: ""Transparent"" wins best TV series, comedy or musical. http://t.co/jLACfZxw5f”"
692,"RT @HuffingtonPost: Best TV Series, Musical or Comedy goes to @transparent_tv #GoldenGlobes"
693,"#GoldenGlobes2015: Transparent wins Best TV Series, Comedy or Musical."
694,Best Television Series Comedy/ Musical goes to @transparent_tv #GoldenGlobes   Thoughts?
695,"RT @IMDb: Winner: Best Television Series - Musical or Comedy: 'Transparent' 
http://t.co/sLz1OYdNzK #GoldenGlobes2015"
696,"RT @IMDb: Winner: Best Television Series - Musical or Comedy: 'Transparent' 
http://t.co/sLz1OYdNzK #GoldenGlobes2015"
697,RT @GuardianUS: Transparent wins Best TV Series - Musical or Comedy http://t.co/3tAlNihgzT #GoldenGlobes
698,"RT @WhoWhatWear: Gina Rodriguez wins Best Actress in a TV Series, Musical or Comedy! (She's wearing @BadgleyMischka) #GoldenGlobes http://t…"
699,"RT @WhoWhatWear: Gina Rodriguez wins Best Actress in a TV Series, Musical or Comedy! (She's wearing @BadgleyMischka) #GoldenGlobes http://t…"
700,"RT @IMDb: Winner: Best Television Series - Musical or Comedy: 'Transparent' 
http://t.co/sLz1OYdNzK #GoldenGlobes2015"
701,"Best TV Series, Musical or Comedy Award goes to #Transparent
#GoldenGlobes #Awardseason"
702,"RT @Variety: ""Transparent"" wins best TV series, comedy or musical. http://t.co/5WfRWfortU"
703,"RT @USATODAY: Best TV series, comedy or musical, goes to ""Transparent."" #GoldenGlobes"
704,"RT @eonline: The winner for Best TV Series, Comedy or Musical is Transparent, Amazon Instant Video! #GoldenGlobes"
705,"👏👏👏👏 RT @HuffingtonPost: Best TV Series, Musical or Comedy goes to @transparent_tv #GoldenGlobes"
706,Transparent wins for Best TV series-comedy or musical !  #goldenglobes
707,‘Transparent’ Wins Golden Globe For Best TV Series – Comedy Or Musical http://t.co/fEUIXX4Y7a
708,‘Transparent’ Wins Golden Globe For Best TV Series – Comedy Or Musical http://t.co/gCF4Gpk8DP [via http://t.co/8ajOyvo7xr]
709,RT @AOLEntertain: Best TV series musical or comedy goes to Transparent: http://t.co/HJstN7SkxX #GoldenGlobes http://t.co/UkJngFElhT
710,"RT @NYTMovies: ""Transparent"" wins the Golden Globes award for best TV series, comedy/musical"
711,"RT @eonline: The winner for Best TV Series, Comedy or Musical is Transparent, Amazon Instant Video! #GoldenGlobes"
712,"RT @ABC: Best Actress in a TV Series, Musical or Comedy goes to Gina Rodriguez for 'Jane The Virgin' - @GMA #GoldenGlobes"
713,Transparent won as Best TV Series - Comedy or Musical #GoldenGlobes
714,#Transparent wins at the #GoldenGlobes for Best TV Series - Comedy or Musical. Congrats to #Amazon for their outstanding work! :)
715,"RT @HuffingtonPost: Best Actress in a TV Series, Musical or Comedy goes to Gina Rodriguez in Jane The Virgin #GoldenGlobes"
716,Best Television Series - Comedy or Musical - goes to Transparent  - #GoldenGlobes
717,Transparent won for Best TV Series - Comedy or Musical.  #GoldenGlobes
718,"Beautiful RT @HuffingtonPost: Best TV Series, Musical or Comedy goes to @transparent_tv #GoldenGlobes"
719,RT @GuardianUS Transparent wins Best TV Series - Musical or Comedy http://t.co/HMsx8Onigk #GoldenGlobes
720,"RT @eonline: The winner for Best TV Series, Comedy or Musical is Transparent, Amazon Instant Video! #GoldenGlobes"
721,"RT @NYTMovies: Gina Rodriguez wins the Golden Globes award for best actress, TV series comedy/musical"
722,"RT @Variety: ""Transparent"" wins best TV series, comedy or musical. http://t.co/5WfRWfortU"
723,"RT @ABC: Best Actress in a TV Series, Musical or Comedy goes to Gina Rodriguez for 'Jane The Virgin' - @GMA #GoldenGlobes"
724,RT @usweekly: WOW! Jane the Virgin's Gina Rodriguez wins Best Actress in a TV Series – Comedy or Musical! #GoldenGlobes #watchwithUs
725,"RT @IMDb: Winner: Best Television Series - Musical or Comedy: 'Transparent' 
http://t.co/sLz1OYdNzK #GoldenGlobes2015"
726,RT @outmagazine: Congrats to @jillsoloway for her HUGE win! Best TV series (musical or comedy) goes to @transparent_tv! #GoldenGlobes
727,"RT @ABC: Best Actress in a TV Series, Musical or Comedy goes to Gina Rodriguez for 'Jane The Virgin' - @GMA #GoldenGlobes"
728,"RT @eonline: The winner for Best TV Series, Comedy or Musical is Transparent, Amazon Instant Video! #GoldenGlobes"
729,"“@HuffingtonPost: Best Actress in a TV Series, Musical or Comedy goes to Gina Rodriguez in Jane The Virgin #GoldenGlobes” SO HAPPY"
730,"RT @HuffingtonPost: Best Actress in a TV Series, Musical or Comedy goes to Gina Rodriguez in Jane The Virgin #GoldenGlobes"
731,"RT @YahooMovies: . @transparent_tv wins Best TV Series, Comedy or Musical! #GoldenGlobes"
732,"RT @HuffingtonPost: Best TV Series, Musical or Comedy goes to @transparent_tv #GoldenGlobes"
733,"RT @eonline: The winner for Best TV Series, Comedy or Musical is Transparent, Amazon Instant Video! #GoldenGlobes"
734,"#Transparent wins Best TV Series, Comedy or Musical. #GoldenGlobes"
735,"RT @ABC: Best Actress in a TV Series, Musical or Comedy goes to Gina Rodriguez for 'Jane The Virgin' - @GMA #GoldenGlobes"
736,"RT @metronewyork: #GoldenGlobes: Best actress in a TV series, musical or comedy goes to Gina Rodriguez from Jane The Virgin"
737,"RT @ABC: Best Actress in a TV Series, Musical or Comedy goes to Gina Rodriguez for 'Jane The Virgin' - @GMA #GoldenGlobes"
738,RT @TheBacklot: TV series comedy or musical goes to Transparent! Wow! It’s been a great year for transgender visibility #GoldenGlobes
739,"#Transparent wins Best TV Series, Comedy or Musical at the #GoldenGlobes"
740,"RT @eonline: The winner for Best TV Series, Comedy or Musical is Transparent, Amazon Instant Video! #GoldenGlobes"
741,"RT @THR: #Transparent wins Best TV Series, Comedy or Musical #GoldenGlobes http://t.co/MNfoFHqlK8"
742,"Best TV Series, Comedy or Musical goes to #Transparent! #GoldenGlobes"
743,RT @outmagazine: And the winner for best TV series (comedy or musical) goes to...#Transparent! Woohoo! #GoldenGlobes
744,"RT @IMDb: Winner: Best Television Series - Musical or Comedy: 'Transparent' 
http://t.co/sLz1OYdNzK #GoldenGlobes2015"
745,"RT @tvdfansonline: CONGRATS!!! RT @latimesent: Best Actress in a TV series, comedy or musical goes to.... Gina Rodriguez #GoldenGlobes"
746,"#Transparent wins #BestTVSeries (comedy/musical) #GoldenGlobes ""To love."" http://t.co/LVhS4mJwgT"
747,"RT @IMDb: Winner: Best Television Series - Musical or Comedy: 'Transparent' 
http://t.co/sLz1OYdNzK #GoldenGlobes2015"
748,"RT @ABC: Best Actress in a TV Series, Musical or Comedy goes to Gina Rodriguez for 'Jane The Virgin' - @GMA #GoldenGlobes"
749,"RT @ABC: Best Actress in a TV Series, Musical or Comedy goes to Gina Rodriguez for 'Jane The Virgin' - @GMA #GoldenGlobes"
750,"RT @YahooMovies: . @transparent_tv wins Best TV Series, Comedy or Musical! #GoldenGlobes"
751,"RT @THR: #Transparent wins Best TV Series, Comedy or Musical #GoldenGlobes http://t.co/MNfoFHqlK8"
752,"RT @OUTNBCUniversal: The winner for Best TV Series, Comedy or Musical is Transparent #GoldenGlobes #LGBT"
753,".@transparent_tv is this year's #GoldenGlobe Winner for Best TV Series, Musical or Comedy!"
754,"RT @THR: #Transparent wins Best TV Series, Comedy or Musical #GoldenGlobes http://t.co/MNfoFHqlK8"
755,RT @TheBacklot: TV series comedy or musical goes to Transparent! Wow! It’s been a great year for transgender visibility #GoldenGlobes
756,"RT @USATODAY: Best TV series, comedy or musical, goes to ""Transparent."" #GoldenGlobes"
757,CW breaks the Golden Globes barrier as Gina Rodriguez wins Best Actress in a Musical/Comedy TV series! #GoldenGlobes
758,RT @Daily_Star: Transparent has won the award for Best TV Series (Comedy or Musical) #GoldenGlobes
759,#Transparent wins Best Television Series - Comedy or Musical #GoldenGlobes http://t.co/XbAncwwKbO
760,#GoldenGlobes: Transparent wins Best TV Series - Musical or Comedy
761,"RT @ABC: Best Actress in a TV Series, Musical or Comedy goes to Gina Rodriguez for 'Jane The Virgin' - @GMA #GoldenGlobes"
762,RT @outmagazine: Congrats to @jillsoloway for her HUGE win! Best TV series (musical or comedy) goes to @transparent_tv! #GoldenGlobes
763,@transparent_tv wins for best TV series in musical or comedy. #GoldenGlobes
764,"RT @EByard: “@HuffingtonPost: Best TV Series, Musical or Comedy goes to @transparent_tv #GoldenGlobes” Hooray!!!"
765,RT @TheBacklot: TV series comedy or musical goes to Transparent! Wow! It’s been a great year for transgender visibility #GoldenGlobes
766,@transparent_tv wins Best TV Series Comedy or Musical #GoldenGlobes
767,"RT @HLNTV: ""Today's a great day. I can and I did!"" Jane the Virgin's #GinaRodriguez won Best Actress in a TV Series – Comedy or Musical! #G…"
768,RT @outmagazine: And the winner for best TV series (comedy or musical) goes to...#Transparent! Woohoo! #GoldenGlobes
769,"Shout out. “@ABC: Best Actress in a TV Series, Musical or Comedy goes to Gina Rodriguez for 'Jane The Virgin' - @GMA #GoldenGlobes”"
770,"Amazon-produced series #Transparent wins the #GoldenGlobe for Best TV Series, Musical or Comedy"
771,Transparent wins TV series-comedy or musical #GoldenGlobes
772,RT @bcbeat: #Amazon's @transparent_tv wins best TV series - comedy or musical #GoldenGlobes http://t.co/5pZplSgcjQ
773,RT @usweekly: WOW! Jane the Virgin's Gina Rodriguez wins Best Actress in a TV Series – Comedy or Musical! #GoldenGlobes #watchwithUs
774,"RT @HuffingtonPost: Best TV Series, Musical or Comedy goes to @transparent_tv #GoldenGlobes"
775,"RT @WhoWhatWear: Gina Rodriguez wins Best Actress in a TV Series, Musical or Comedy! (She's wearing @BadgleyMischka) #GoldenGlobes http://t…"
776,"RT @WhoWhatWear: Gina Rodriguez wins Best Actress in a TV Series, Musical or Comedy! (She's wearing @BadgleyMischka) #GoldenGlobes http://t…"
777,"RT @THR: #Transparent wins Best TV Series, Comedy or Musical #GoldenGlobes http://t.co/MNfoFHqlK8"
778,"""Transparent"" wins the #GoldenGIobe for Best TV Series - Comedy/Musical. #GoldenGlobes"
779,"RT @IMDb: Winner: Best Television Series - Musical or Comedy: 'Transparent' 
http://t.co/sLz1OYdNzK #GoldenGlobes2015"
780,"“@eonline: The winner for Best TV Series, Comedy or Musical is Transparent, Amazon Instant Video! #GoldenGlobes”

Need to watch this."
781,"RT @ABC: Best Actress in a TV Series, Musical or Comedy goes to Gina Rodriguez for 'Jane The Virgin' - @GMA #GoldenGlobes"
782,"RT @eonline: The winner for Best TV Series, Comedy or Musical is Transparent, Amazon Instant Video! #GoldenGlobes"
783,"""Transparent"" wins for best comedy or musical TV series at #GoldenGlobes (via @CBSShowbiz )"
784,"RT @nbc: Transparent (@transparent_tv) wins Best Television Series, Comedy or Musical! #GoldenGlobes"
785,"RT @IMDb: Winner: Best Television Series - Musical or Comedy: 'Transparent' 
http://t.co/sLz1OYdNzK #GoldenGlobes2015"
786,"#Transparent wins #GoldenGlobe, #BestTVSeriesComedyOrMusical | Historic as an @Amazon Prime piece for #Media | #TVandFilmAreTHESAME"
787,"#Transparent wins #GoldenGlobe, #BestTVSeriesComedyOrMusical | Historic as an @Amazon Prime piece for #Media | #TVandFilmAreTHESAME"
788,"RT @HLNTV: ""Today's a great day. I can and I did!"" Jane the Virgin's #GinaRodriguez won Best Actress in a TV Series – Comedy or Musical! #G…"
789,Amazon wins its first major award for original TV series; transparent named best comedy musical series #GoldenGlobes
790,"RT @Variety: ""Transparent"" wins best TV series, comedy or musical. http://t.co/5WfRWfortU"
791,"RT @eonline: The winner for Best TV Series, Comedy or Musical is Transparent, Amazon Instant Video! #GoldenGlobes"
792,RT @TheBacklot: TV series comedy or musical goes to Transparent! Wow! It’s been a great year for transgender visibility #GoldenGlobes
793,"RT @USATODAY: Best TV series, comedy or musical, goes to ""Transparent."" #GoldenGlobes"
794,"Amazon's ""Transparent"" just won the Golden Globe for best TV Series - Comedy or Musical! Beautiful acceptance speech! ""To love."""
795,"RT @eonline: The winner for Best TV Series, Comedy or Musical is Transparent, Amazon Instant Video! #GoldenGlobes"
796,"RT @Variety: ""Transparent"" wins best TV series, comedy or musical. http://t.co/5WfRWfortU"
797,RT @TheBacklot: TV series comedy or musical goes to Transparent! Wow! It’s been a great year for transgender visibility #GoldenGlobes
798,"RT @WhoWhatWear: Gina Rodriguez wins Best Actress in a TV Series, Musical or Comedy! (She's wearing @BadgleyMischka) #GoldenGlobes http://t…"
799,RT @TheBacklot: TV series comedy or musical goes to Transparent! Wow! It’s been a great year for transgender visibility #GoldenGlobes
800,"RT @NYTMovies: ""Transparent"" wins the Golden Globes award for best TV series, comedy/musical"
801,"RT @HuffPostLive: 👏👏👏 RT @HuffingtonPost: Best TV Series, Musical or Comedy goes to @transparent_tv #GoldenGlobes"
802,"RT @ABC: Best Actress in a TV Series, Musical or Comedy goes to Gina Rodriguez for 'Jane The Virgin' - @GMA #GoldenGlobes"
803,RT @TheBacklot: TV series comedy or musical goes to Transparent! Wow! It’s been a great year for transgender visibility #GoldenGlobes
804,"RT @nbc: Transparent (@transparent_tv) wins Best Television Series, Comedy or Musical! #GoldenGlobes"
805,"RT @ABC: Best Actress in a TV Series, Musical or Comedy goes to Gina Rodriguez for 'Jane The Virgin' - @GMA #GoldenGlobes"
806,"#GoldenGlobes: Transparent (Amazon) wins
Best TV Series, Musical or Comedy. More updates:  http://t.co/VgMXvSPsW5 

Powered by @CignalTV."
807,RT @CBSThisMorning: #Transparent wins #GoldenGlobes for best TV series comedy or musical
808,"RT @IMDb: Winner: Best Television Series - Musical or Comedy: 'Transparent' 
http://t.co/sLz1OYdNzK #GoldenGlobes2015"
809,"RT @HuffPostLive: 👏👏👏 RT @HuffingtonPost: Best TV Series, Musical or Comedy goes to @transparent_tv #GoldenGlobes"
810,"How incredible that a show about a trans woman just won the Golden Globe for Best TV Series, Comedy or Musical"
811,"RT @Variety: ""Transparent"" wins best TV series, comedy or musical. http://t.co/5WfRWfortU"
812,Best Television Series - Musical or Comedy: 'Transparent' #GoldenGlobes #Winner
813,"RT @NYTMovies: ""Transparent"" wins the Golden Globes award for best TV series, comedy/musical"
814,"Congrats @amazon! This show is important. “@HuffingtonPost: Best TV Series, Musical or Comedy goes to @transparent_tv #GoldenGlobes”"
815,"RT @Variety: ""Transparent"" wins best TV series, comedy or musical. http://t.co/5WfRWfortU"
816,RT @GuardianUS: Transparent wins Best TV Series - Musical or Comedy http://t.co/3tAlNihgzT #GoldenGlobes
817,"Best TV Series, Musical or Comedy goes to 'Transparent' - @GMA #GoldenGlobes"
818,"RT @eonline: The winner for Best TV Series, Comedy or Musical is Transparent, Amazon Instant Video! #GoldenGlobes"
819,"RT @nbc: Transparent (@transparent_tv) wins Best Television Series, Comedy or Musical! #GoldenGlobes"
820,"Best TV Series, Musical or Comedy goes to 'Transparent' - @GMA #GoldenGlobes via @ABC"
821,"RT @HuffingtonPost: Best TV Series, Musical or Comedy goes to @transparent_tv #GoldenGlobes"
822,"RT @HuffingtonPost: Best Actress in a TV Series, Musical or Comedy goes to Gina Rodriguez in Jane The Virgin #GoldenGlobes"
823,RT @outmagazine: Congrats to @jillsoloway for her HUGE win! Best TV series (musical or comedy) goes to @transparent_tv! #GoldenGlobes
824,@transparent_tv wins for Best TV Series Comedy or Musical. #GoldenGlobes
825,"#Transparent wins for for best TV series, comedy or musical. #GoldenGlobes"
826,RT @usweekly: WOW! Jane the Virgin's Gina Rodriguez wins Best Actress in a TV Series – Comedy or Musical! #GoldenGlobes #watchwithUs
827,"#GoldenGlobes. Transparent wins Best Television Series, Comedy or Musical!  Preview Red Carpet Photos http://t.co/28g43tPesj"
828,"RT @HLNTV: ""Today's a great day. I can and I did!"" Jane the Virgin's #GinaRodriguez won Best Actress in a TV Series – Comedy or Musical! #G…"
829,"RT @ABC: Best TV Series, Musical or Comedy goes to 'Transparent' - @GMA #GoldenGlobes"
830,"RT @eonline: The winner for Best TV Series, Comedy or Musical is Transparent, Amazon Instant Video! #GoldenGlobes"
831,RT @iamkeane: Transparent won as Best TV Series - Comedy or Musical #GoldenGlobes
832,"RT @WhoWhatWear: Gina Rodriguez wins Best Actress in a TV Series, Musical or Comedy! (She's wearing @BadgleyMischka) #GoldenGlobes http://t…"
833,"RT @THR: #Transparent wins Best TV Series, Comedy or Musical #GoldenGlobes http://t.co/MNfoFHqlK8"
834,"RT @NYTMovies: Gina Rodriguez wins the Golden Globes award for best actress, TV series comedy/musical"
835,"RT @HuffingtonPost: Best TV Series, Musical or Comedy goes to @transparent_tv #GoldenGlobes"
836,"RT @NYTMovies: ""Transparent"" wins the Golden Globes award for best TV series, comedy/musical"
837,RT @NewsBreaker: WINNER - @goldenglobes: Best Television Series - Comedy or Musical - Transparent (@transparent_tv)
838,#Transparent wins for Best TV series comedy/musical. #GoldenGlobes
839,RT @outmagazine: Congrats to @jillsoloway for her HUGE win! Best TV series (musical or comedy) goes to @transparent_tv! #GoldenGlobes
840,RT @outmagazine: Congrats to @jillsoloway for her HUGE win! Best TV series (musical or comedy) goes to @transparent_tv! #GoldenGlobes
841,"RT @ABC: Best Actress in a TV Series, Musical or Comedy goes to Gina Rodriguez for 'Jane The Virgin' - @GMA #GoldenGlobes"
842,#Transparent wins #BestTvSeriesMusicalOrComedy #GoldenGlobes
843,"RT @HuffingtonPost: Best Actress in a TV Series, Musical or Comedy goes to Gina Rodriguez in Jane The Virgin #GoldenGlobes"
844,"RT @THR: #Transparent wins Best TV Series, Comedy or Musical #GoldenGlobes http://t.co/MNfoFHqlK8"
845,"""Transparent"" wins best TV series, comedy or musical. #GoldenGIobes http://t.co/iqpelBSIQt”"
846,"RT @HLNTV: ""Today's a great day. I can and I did!"" Jane the Virgin's #GinaRodriguez won Best Actress in a TV Series – Comedy or Musical! #G…"
847,"RT @Backstage: #Transparent wins Best TV Series, Comedy or Musical at the #GoldenGlobes!"
848,"Neeee!! The Best Television Series - Musical or Comedy it was to ORANGE IS THE NEW BLACK!!
#GoldenGlobes2015"
849,"Yes!!! Most powerful show I saw in 2014. RT @NYTMovies: ""Transparent"" wins the Golden Globes award for best TV series, comedy/musical"
850,RT @Deggans: Amazon wins its first major award for original TV series; transparent named best comedy musical series #GoldenGlobes
851,"RT @NYTMovies: Gina Rodriguez wins the Golden Globes award for best actress, TV series comedy/musical"
852,"RT @ABC: Best TV Series, Musical or Comedy goes to 'Transparent' - @GMA #GoldenGlobes"
853,RT @usweekly: WOW! Jane the Virgin's Gina Rodriguez wins Best Actress in a TV Series – Comedy or Musical! #GoldenGlobes #watchwithUs
854,"RT @WhoWhatWear: Gina Rodriguez wins Best Actress in a TV Series, Musical or Comedy! (She's wearing @BadgleyMischka) #GoldenGlobes http://t…"
855,"RT @eonline: The winner for Best TV Series, Comedy or Musical is Transparent, Amazon Instant Video! #GoldenGlobes"
856,RT @usweekly: WOW! Jane the Virgin's Gina Rodriguez wins Best Actress in a TV Series – Comedy or Musical! #GoldenGlobes #watchwithUs
857,RT @usweekly: WOW! Jane the Virgin's Gina Rodriguez wins Best Actress in a TV Series – Comedy or Musical! #GoldenGlobes #watchwithUs
858,"RT @ABC: Best Actress in a TV Series, Musical or Comedy goes to Gina Rodriguez for 'Jane The Virgin' - @GMA #GoldenGlobes"
859,"RT @7News: Gina Rodriguez wins the #GoldenGlobe for Best Actress in a TV Series, Musical or Comedy for #JaneTheVirgin"
860,"RT @HLNTV: ""Today's a great day. I can and I did!"" Jane the Virgin's #GinaRodriguez won Best Actress in a TV Series – Comedy or Musical! #G…"
861,"RT @7News: Gina Rodriguez wins the #GoldenGlobe for Best Actress in a TV Series, Musical or Comedy for #JaneTheVirgin"
862,"RT @IMDb: Winner: Best Television Series - Musical or Comedy: 'Transparent' 
http://t.co/sLz1OYdNzK #GoldenGlobes2015"
863,RT @BitchFlicks: Best TV Series Comedy/Musical winner is Transparent!! | #GoldenGlobes #BitchFlicks #TransparentTV
