,tweets
141,"RT @HuffingtonPost: Best Actor in a TV Series, Musical or Comedy goes to Jeffrey Tambor in Transparent #GoldenGlobes"
142,"RT @HuffingtonPost: Best Actor in a TV Series, Musical or Comedy goes to Jeffrey Tambor in Transparent #GoldenGlobes"
143,Best Actor in a Television Series - Comedy or Musical goes to Jeffrey Tambor in Transparent (@transparent_tv) - #GoldenGlobes
144,"RT @HuffingtonPost: Best Actor in a TV Series, Musical or Comedy goes to Jeffrey Tambor in Transparent #GoldenGlobes"
145,RT @chicagotribune: Jeffrey Tambor wins best actor in TV comedy/musical series for 'Transparent'  #GoldenGlobes http://t.co/oAWQUTD2e6
146,"RT @HuffingtonPost: Best Actor in a TV Series, Musical or Comedy goes to Jeffrey Tambor in Transparent #GoldenGlobes"
147,"Best Actor in a TV series, comedy or musical goes to Jeffrey Tambor for #Transparent! #GoldenGlobes"
148,"RT @HuffingtonPost: Best Actor in a TV Series, Musical or Comedy goes to Jeffrey Tambor in Transparent #GoldenGlobes"
149,"RT @HuffingtonPost: Best Actor in a TV Series, Musical or Comedy goes to Jeffrey Tambor in Transparent #GoldenGlobes"
150,Jeffrey Tambor wins for best actor in a tv series-comedy or musical #GoldenGlobes
151,"Best Actor in a TV series, Comedy or Musical goes to Jeffrey Tambor #GoldenGlobes #Transparent"
152,"RT @TVGMDamian: Best Actor in a TV series, comedy or musical goes to Jeffrey Tambor for #Transparent!!

#GoldenGlobes"
153,"Jeffrey Tambor wins Best Actor in a TV Series, Musical or Comedy for 'Transparent.' #GoldenGlobes"
154,Jeffrey Tambor wins #BestActorInATvSeriesComedyorMusical #GoldenGlobes2015
155,Best actor in a comedy or musical series goes to Jeffrey Tambor. @transparent_tv  getting some well-deserved love tonight. #GoldenGlobes
156,"Jeffrey Tambor wins #GoldenGlobes - Best Actor - TV Series - Comedy/Musical for ""Transparent."""
157,RT @NewsBreaker: WINNER - @goldenglobes: Best Actor in a Television Series - Comedy or Musical - Jeffrey Tambor (@jeffreytambor) - Transpar…
158,"Jeffery Tambor has won Best Actor in a TV Series (Musical or Comedy) for ""Transparent"" #GoldenGlobes"
159,"Best Actor - TV Series, Comedy/Musical goes to Jeffrey Tambor for ""Transparent."" #GoldenGlobes"
160,"JeffreyTambor wins Best Actor in a Television Series, Comedy or Musical for #Transparent #Amazon #GoldenGlobes"
161,"RT @nbc: .@JeffreyTambor wins Best Actor in a Television Series, Comedy or Musical for his role on @Transparent_tv. Congrats! #GoldenGlobes"
162,"RT @nbc: .@JeffreyTambor wins Best Actor in a Television Series, Comedy or Musical for his role on @Transparent_tv. Congrats! #GoldenGlobes"
163,"Jeffrey Tambor wins for best actor in a tv series, comedy or musical ""Transparent"". 2nd win for the show. @KNX1070 #GoldenGlobes"
164,"RT @nbc: .@JeffreyTambor wins Best Actor in a Television Series, Comedy or Musical for his role on @Transparent_tv. Congrats! #GoldenGlobes"
165,"Jeffrey Tambor wins best actor in TV series, comedy or musical for #Transparent #GoldenGlobes http://t.co/mVMJcbvJnf http://t.co/eg7RRLsioS"
166,"Jeffrey Tambor wins best actor in TV series, comedy or musical for Transparent: http://t.co/KcfJNlVfmf #GoldenGlobes"
167,#GoldenGlobes2015: Jeffrey Tambor (Transparent) wins TV Best Actor in a Comedy or Musical Series!!!
168,Jeffrey Tambor wins The Best Actor in a TV series comedy or musical for Transparent! @goldenglobes
169,"RT @TVGuideMagazine: Best Actor in a TV series, comedy or musical goes to Jeffrey Tambor for #Transparent!!

#GoldenGlobes"
170,Jeffrey Tambor wins best actor in TV series comedy or musical for his role in Transparent  #GoldenGlobes
171,RT @chicagotribune: Jeffrey Tambor wins best actor in TV comedy/musical series for 'Transparent'  #GoldenGlobes http://t.co/oAWQUTD2e6
172,"RT @HuffingtonPost: Best Actor in a TV Series, Musical or Comedy goes to Jeffrey Tambor in Transparent #GoldenGlobes"
173,"Memang pantas. RT @HuffingtonPost: Best Actor in a TV Series, Musical or Comedy goes to Jeffrey Tambor in Transparent #GoldenGlobes"
174,"Wow ""@goldenglobes: Best Actor in a Television Series - Comedy or Musical (@jeffreytambor) - Transparent (@transparent_tv) - #GoldenGlobes"
175,"RT @HuffingtonPost: Best Actor in a TV Series, Musical or Comedy goes to Jeffrey Tambor in Transparent #GoldenGlobes"
176,Best Actor in a TV miniseries - Comedy or Musical goes to @jeffreytambor #GoldenGlobes
177,"RT @HuffingtonPost: Best Actor in a TV Series, Musical or Comedy goes to Jeffrey Tambor in Transparent #GoldenGlobes"
178,"Best actor in a TV series, in a comedy or musical goes to... Jeffrey Tambor, in Transparent! #GoldenGlobes"
179,"Yea“@nbc:@JeffreyTambor wins Best Actor in a Television Series, Comedy or Musical for his role on @Transparent_tv. Congrats! #GoldenGlobes”"
180,"RT @nbc: .@JeffreyTambor wins Best Actor in a Television Series, Comedy or Musical for his role on @Transparent_tv. Congrats! #GoldenGlobes"
181,"RT @nbc: .@JeffreyTambor wins Best Actor in a Television Series, Comedy or Musical for his role on @Transparent_tv. Congrats! #GoldenGlobes"
182,"Best Actor in a TV Series, Comedy or Musical goes to Jeffrey Tambor, #Transparent #GoldenGlobes"
183,"RT @HuffingtonPost: Best Actor in a TV Series, Musical or Comedy goes to Jeffrey Tambor in Transparent #GoldenGlobes"
184,"Congrats to @jeffreytambor, the #GoldenGIobes winner for Best Actor in a TV Series Musical or Comedy for #Transparent! @goldenglobes"
185,Best actor in a comedy/musical in a TV series goes to: Jeffrey Tambor nabs another win for Amazon Prime's Transparent. #GoldenGlobes
186,RT @chicagotribune: Jeffrey Tambor wins best actor in TV comedy/musical series for 'Transparent'  #GoldenGlobes http://t.co/oAWQUTD2e6
187,"""@HuffingtonPost: Best Actor in a TV Series, Musical or Comedy goes to Jeffrey Tambor in Transparent #GoldenGlobes""

Chato bagarai"
188,@jeffreytambor wins Best Actor in a Television Series Comedy or Musical for @transparent_tv  #GoldenGlobes http://t.co/CYQwLjKG2A
189,"RT @HuffingtonPost: Best Actor in a TV Series, Musical or Comedy goes to Jeffrey Tambor in Transparent #GoldenGlobes"
190,"RT @nbc: .@JeffreyTambor wins Best Actor in a Television Series, Comedy or Musical for his role on @Transparent_tv. Congrats! #GoldenGlobes"
191,"RT @HuffingtonPost: Best Actor in a TV Series, Musical or Comedy goes to Jeffrey Tambor in Transparent #GoldenGlobes"
192,"Best Actor in a Television Series, Comedy or Musical, goes to Jeffrey Tambor in TRANSPARENT #GoldenGlobes #ItsStageTalk"
193,"RT @HuffingtonPost: Best Actor in a TV Series, Musical or Comedy goes to Jeffrey Tambor in Transparent #GoldenGlobes"
194,".@transparent_tv wins Best Actor in a TV Series, Musical or Comedy at the #GoldenGlobes! Congrats @jeffreytambor http://t.co/SIM65U7H3X"
195,RT @chicagotribune: Jeffrey Tambor wins best actor in TV comedy/musical series for 'Transparent'  #GoldenGlobes http://t.co/oAWQUTD2e6
196,"RT @AmazonVideo: .@transparent_tv wins Best Actor in a TV Series, Musical or Comedy at the #GoldenGlobes! Congrats @jeffreytambor http://t.…"
197,RT @IndoEnts: Best Actor in a Television Series - Comedy or Musical goes to Jeffrey Tambor in Transparent (@transparent_tv) - #GoldenGlobes
198,Best Actor in a Television Series - Comedy or Musical - goes to Jeffrey Tambor in Transparent #GoldenGlobes http://t.co/k9W8ySgG6b
199,". @jeffreytambor wins Best Actor in a TV Series, Musical or Comedy for @transparent_tv (2nd win for the @amazon show tonight) #GoldenGlobes"
200,"RT @AmazonVideo: .@transparent_tv wins Best Actor in a TV Series, Musical or Comedy at the #GoldenGlobes! Congrats @jeffreytambor http://t.…"
201,"RT @HuffingtonPost: Best Actor in a TV Series, Musical or Comedy goes to Jeffrey Tambor in Transparent #GoldenGlobes"
202,". @jeffreytambor wins Best Actor in a TV Series, Musical or Comedy for @transparent_tv (2nd win for the @amazon show tonight) #GoldenGlobes"
203,Listen up #EmpireTV lovers... The #GoldenGlobes award for Best Actor in a TV series Comedy or Musical goes to Jeffrey Tambor for Transparent
204,#JeffreyTambor wins #BestActorInATvSeriesMusicalOrComedy #GoldenGlobes
205,Best Performance by an Actor in a TV Series - Musical or Comedy: Jeffrey Tambor for 'Transparent' #GoldenGlobes #Winner
206,"RT @nbc: .@JeffreyTambor wins Best Actor in a Television Series, Comedy or Musical for his role on @Transparent_tv. Congrats! #GoldenGlobes"
207,"RT @AmazonVideo: .@transparent_tv wins Best Actor in a TV Series, Musical or Comedy at the #GoldenGlobes! Congrats @jeffreytambor http://t.…"
208,Best Actor in a Television Series - Comedy or Musical goes to Jeffrey Tambom - Transparent #GoldenGlobes
209,"RT @Culturalist: Congratulations to @jeffreytambor! #GoldenGlobe Winner for Best Actor in a TV Series, Musical or Comedy! #Transparent http…"
210,"RT @nbc: .@JeffreyTambor wins Best Actor in a Television Series, Comedy or Musical for his role on @Transparent_tv. Congrats! #GoldenGlobes"
211,"RT @HuffingtonPost: Best Actor in a TV Series, Musical or Comedy goes to Jeffrey Tambor in Transparent #GoldenGlobes"
212,"RT @AmazonVideo: .@transparent_tv wins Best Actor in a TV Series, Musical or Comedy at the #GoldenGlobes! Congrats @jeffreytambor http://t.…"
213,"Best Actor in a TV Series, Comedy or Musical goes to Jeffrey Tambor for 'Transparent' - @GMA #GoldenGlobes"
214,@Transparent wins again! Congrats to Jeffrey Tambor. #BestActor #TVSeries #Comedy/Musical #MadeInLA #GoldenGlobes
215,"RT @YahooNews: . @jeffreytambor wins Best Actor in a TV Series, Musical or Comedy for @transparent_tv (2nd win for the @amazon show tonight…"
216,"RT @AmazonVideo: .@transparent_tv wins Best Actor in a TV Series, Musical or Comedy at the #GoldenGlobes! Congrats @jeffreytambor http://t.…"
217,"RT @TVLine: #Transparent's Jeffrey Tambor wins for Best Actor, Comedy or Musical Series http://t.co/hcSwdg2ysL #GoldenGlobes"
